Hourly measurement data supplied by UK-air on 12/04/2020,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Cardiff Centre,,Cardiff Newport Road,
Date,Time,Nitrogen dioxide,Status,Nitrogen dioxide,Status
24/05/2019,13:00:00,29.43287,V ugm-3,22.58788,V ugm-3
24/05/2019,14:00:00,29.87343,V ugm-3,16.59456,V ugm-3
24/05/2019,15:00:00,19.18955,V ugm-3,20.48684,V ugm-3
24/05/2019,16:00:00,27.83099,V ugm-3,21.39386,V ugm-3
24/05/2019,17:00:00,24.46233,V ugm-3,23.12705,V ugm-3
24/05/2019,18:00:00,27.66373,V ugm-3,33.29778,V ugm-3
24/05/2019,19:00:00,19.45423,V ugm-3,28.56098,V ugm-3
24/05/2019,20:00:00,20.92931,V ugm-3,26.44848,V ugm-3
24/05/2019,21:00:00,17.28734,V ugm-3,18.93802,V ugm-3
24/05/2019,22:00:00,14.65857,V ugm-3,15.44972,V ugm-3
24/05/2019,23:00:00,15.43447,V ugm-3,16.88486,V ugm-3
24/05/2019,24:00:00,17.15727,V ugm-3,13.11759,V ugm-3
25/05/2019,01:00:00,16.27806,V ugm-3,12.42192,V ugm-3
25/05/2019,02:00:00,21.50641,V ugm-3,14.39716,V ugm-3
25/05/2019,03:00:00,21.90564,V ugm-3,14.58524,V ugm-3
25/05/2019,04:00:00,23.55042,V ugm-3,15.43726,V ugm-3
25/05/2019,05:00:00,17.61357,V ugm-3,14.70869,V ugm-3
25/05/2019,06:00:00,25.88251,V ugm-3,15.42188,V ugm-3
25/05/2019,07:00:00,34.85607,V ugm-3,18.6025,V ugm-3
25/05/2019,08:00:00,34.5255,V ugm-3,19.28087,V ugm-3
25/05/2019,09:00:00,32.2225,V ugm-3,17.50841,V ugm-3
25/05/2019,10:00:00,21.66791,V ugm-3,17.59748,V ugm-3
25/05/2019,11:00:00,29.93239,V ugm-3,14.69411,V ugm-3
25/05/2019,12:00:00,18.45745,V ugm-3,12.42663,V ugm-3
25/05/2019,13:00:00,13.68412,V ugm-3,10.62219,V ugm-3
25/05/2019,14:00:00,22.84713,V ugm-3,8.89507,V ugm-3
25/05/2019,15:00:00,11.04014,V ugm-3,8.6769,V ugm-3
25/05/2019,16:00:00,8.75107,V ugm-3,8.93919,V ugm-3
25/05/2019,17:00:00,10.20427,V ugm-3,7.82164,V ugm-3
25/05/2019,18:00:00,10.60307,V ugm-3,6.17304,V ugm-3
25/05/2019,19:00:00,10.55839,V ugm-3,8.24057,V ugm-3
25/05/2019,20:00:00,11.14131,V ugm-3,8.33852,V ugm-3
25/05/2019,21:00:00,9.68682,V ugm-3,7.85241,V ugm-3
25/05/2019,22:00:00,8.78958,V ugm-3,11.87251,V ugm-3
25/05/2019,23:00:00,9.40691,V ugm-3,13.24021,V ugm-3
25/05/2019,24:00:00,11.68443,V ugm-3,9.55119,V ugm-3
26/05/2019,01:00:00,12.68133,V ugm-3,7.5303,V ugm-3
26/05/2019,02:00:00,11.34501,V ugm-3,3.02281,V ugm-3
26/05/2019,03:00:00,13.51682,V ugm-3,2.53024,V ugm-3
26/05/2019,04:00:00,12.04189,V ugm-3,3.43248,V ugm-3
26/05/2019,05:00:00,7.51041,V ugm-3,2.11378,V ugm-3
26/05/2019,06:00:00,5.93191,V ugm-3,2.06078,V ugm-3
26/05/2019,07:00:00,5.80888,V ugm-3,2.54162,V ugm-3
26/05/2019,08:00:00,6.43238,V ugm-3,5.6481,V ugm-3
26/05/2019,09:00:00,7.74664,V ugm-3,5.70111,V ugm-3
26/05/2019,10:00:00,8.76186,V ugm-3,7.23372,V ugm-3
26/05/2019,11:00:00,8.4174,V ugm-3,6.56172,V ugm-3
26/05/2019,12:00:00,8.23154,V ugm-3,5.5035,V ugm-3
26/05/2019,13:00:00,7.34456,V ugm-3,4.29764,V ugm-3
26/05/2019,14:00:00,8.46205,V ugm-3,6.14716,V ugm-3
26/05/2019,15:00:00,9.25973,V ugm-3,8.30674,V ugm-3
26/05/2019,16:00:00,8.63622,V ugm-3,8.57328,V ugm-3
26/05/2019,17:00:00,10.37463,V ugm-3,6.6041,V ugm-3
26/05/2019,18:00:00,9.37239,V ugm-3,8.13407,V ugm-3
26/05/2019,19:00:00,7.38348,V ugm-3,11.00548,V ugm-3
26/05/2019,20:00:00,5.31749,V ugm-3,14.50538,V ugm-3
26/05/2019,21:00:00,13.12511,V ugm-3,15.66572,V ugm-3
26/05/2019,22:00:00,15.59449,V ugm-3,14.45038,V ugm-3
26/05/2019,23:00:00,13.80495,V ugm-3,14.60067,V ugm-3
26/05/2019,24:00:00,16.38569,V ugm-3,19.48355,V ugm-3
27/05/2019,01:00:00,13.49866,V ugm-3,9.76091,V ugm-3
27/05/2019,02:00:00,21.44286,V ugm-3,9.40719,V ugm-3
27/05/2019,03:00:00,34.67561,V ugm-3,8.90111,V ugm-3
27/05/2019,04:00:00,22.43391,V ugm-3,12.07223,V ugm-3
27/05/2019,05:00:00,17.10687,V ugm-3,8.95233,V ugm-3
27/05/2019,06:00:00,15.73051,V ugm-3,6.95402,V ugm-3
27/05/2019,07:00:00,20.3425,V ugm-3,16.53842,V ugm-3
27/05/2019,08:00:00,22.08232,V ugm-3,19.03687,V ugm-3
27/05/2019,09:00:00,12.50281,V ugm-3,9.9362,V ugm-3
27/05/2019,10:00:00,10.23293,V ugm-3,6.87283,V ugm-3
27/05/2019,11:00:00,9.45355,V ugm-3,5.55628,V ugm-3
27/05/2019,12:00:00,7.94072,V ugm-3,6.77322,V ugm-3
27/05/2019,13:00:00,7.94203,V ugm-3,5.66084,V ugm-3
27/05/2019,14:00:00,8.72273,V ugm-3,5.49727,V ugm-3
27/05/2019,15:00:00,9.15703,V ugm-3,6.03458,V ugm-3
27/05/2019,16:00:00,9.55852,V ugm-3,7.40872,V ugm-3
27/05/2019,17:00:00,5.92799,V ugm-3,5.24472,V ugm-3
27/05/2019,18:00:00,4.20915,V ugm-3,5.02604,V ugm-3
27/05/2019,19:00:00,5.50811,V ugm-3,5.39094,V ugm-3
27/05/2019,20:00:00,6.07099,V ugm-3,11.9515,V ugm-3
27/05/2019,21:00:00,8.54294,V ugm-3,17.04139,V ugm-3
27/05/2019,22:00:00,21.29373,V ugm-3,26.99306,V ugm-3
27/05/2019,23:00:00,27.81607,V ugm-3,36.69087,V ugm-3
27/05/2019,24:00:00,22.41952,V ugm-3,21.186,V ugm-3
28/05/2019,01:00:00,14.37465,V ugm-3,9.27707,V ugm-3
28/05/2019,02:00:00,18.90427,V ugm-3,8.08563,V ugm-3
28/05/2019,03:00:00,20.56117,V ugm-3,10.29818,V ugm-3
28/05/2019,04:00:00,15.20996,V ugm-3,9.72143,V ugm-3
28/05/2019,05:00:00,12.15975,V ugm-3,19.1148,V ugm-3
28/05/2019,06:00:00,17.70378,V ugm-3,20.92267,V ugm-3
28/05/2019,07:00:00,41.27243,V ugm-3,22.78488,V ugm-3
28/05/2019,08:00:00,36.61863,V ugm-3,37.13917,V ugm-3
28/05/2019,09:00:00,30.01519,V ugm-3,30.45321,V ugm-3
28/05/2019,10:00:00,21.99977,V ugm-3,28.53348,V ugm-3
28/05/2019,11:00:00,34.86918,V ugm-3,18.20572,V ugm-3
28/05/2019,12:00:00,23.35288,V ugm-3,18.35181,V ugm-3
28/05/2019,13:00:00,20.23689,V ugm-3,22.1482,V ugm-3
28/05/2019,14:00:00,24.52587,V ugm-3,16.30708,V ugm-3
28/05/2019,15:00:00,20.63075,V ugm-3,18.70025,V ugm-3
28/05/2019,16:00:00,17.54571,V ugm-3,19.93235,V ugm-3
28/05/2019,17:00:00,15.33917,V ugm-3,23.54678,V ugm-3
28/05/2019,18:00:00,7.23147,V ugm-3,20.92004,V ugm-3
28/05/2019,19:00:00,9.28437,V ugm-3,20.55489,V ugm-3
28/05/2019,20:00:00,13.12174,V ugm-3,19.74621,V ugm-3
28/05/2019,21:00:00,13.81576,V ugm-3,23.44127,V ugm-3
28/05/2019,22:00:00,19.12371,V ugm-3,33.41505,V ugm-3
28/05/2019,23:00:00,21.20398,V ugm-3,21.65547,V ugm-3
28/05/2019,24:00:00,14.31773,V ugm-3,24.47765,V ugm-3
29/05/2019,01:00:00,14.84384,V ugm-3,14.34254,V ugm-3
29/05/2019,02:00:00,29.62829,V ugm-3,17.30581,V ugm-3
29/05/2019,03:00:00,27.47301,V ugm-3,10.06308,V ugm-3
29/05/2019,04:00:00,22.55948,V ugm-3,14.86043,V ugm-3
29/05/2019,05:00:00,19.83998,V ugm-3,36.62169,V ugm-3
29/05/2019,06:00:00,77.61248,V ugm-3,50.94921,V ugm-3
29/05/2019,07:00:00,55.02598,V ugm-3,56.69176,V ugm-3
29/05/2019,08:00:00,37.86217,V ugm-3,35.53428,V ugm-3
29/05/2019,09:00:00,21.29053,V ugm-3,25.01149,V ugm-3
29/05/2019,10:00:00,29.46461,V ugm-3,48.68973,V ugm-3
29/05/2019,11:00:00,21.98994,V ugm-3,16.72769,V ugm-3
29/05/2019,12:00:00,23.65655,V ugm-3,14.83023,V ugm-3
29/05/2019,13:00:00,25.40788,V ugm-3,14.41633,V ugm-3
29/05/2019,14:00:00,29.29591,V ugm-3,14.31437,V ugm-3
29/05/2019,15:00:00,23.97838,V ugm-3,10.93882,V ugm-3
29/05/2019,16:00:00,28.78163,V ugm-3,11.61141,V ugm-3
29/05/2019,17:00:00,24.17411,V ugm-3,12.4556,V ugm-3
29/05/2019,18:00:00,15.3683,V ugm-3,12.9833,V ugm-3
29/05/2019,19:00:00,12.21973,V ugm-3,10.75812,V ugm-3
29/05/2019,20:00:00,8.27243,V ugm-3,6.96533,V ugm-3
29/05/2019,21:00:00,7.23585,V ugm-3,6.12235,V ugm-3
29/05/2019,22:00:00,6.67252,V ugm-3,7.44796,V ugm-3
29/05/2019,23:00:00,4.98121,V ugm-3,3.4376,V ugm-3
29/05/2019,24:00:00,4.32074,V ugm-3,1.90322,V ugm-3
30/05/2019,01:00:00,3.8909,V ugm-3,1.55012,V ugm-3
30/05/2019,02:00:00,4.71876,V ugm-3,1.55012,V ugm-3
30/05/2019,03:00:00,8.84503,V ugm-3,1.74208,V ugm-3
30/05/2019,04:00:00,7.96233,V ugm-3,2.32407,V ugm-3
30/05/2019,05:00:00,9.59554,V ugm-3,2.79296,V ugm-3
30/05/2019,06:00:00,58.6913,V ugm-3,5.95645,V ugm-3
30/05/2019,07:00:00,52.12967,V ugm-3,13.23374,V ugm-3
30/05/2019,08:00:00,62.87756,V ugm-3,13.24514,V ugm-3
30/05/2019,09:00:00,34.30655,V ugm-3,10.55944,V ugm-3
30/05/2019,10:00:00,18.81908,V ugm-3,8.1448,V ugm-3
30/05/2019,11:00:00,17.90526,V ugm-3,7.82803,V ugm-3
30/05/2019,12:00:00,13.89139,V ugm-3,6.03636,V ugm-3
30/05/2019,13:00:00,12.15045,V ugm-3,5.71125,V ugm-3
30/05/2019,14:00:00,13.1019,V ugm-3,7.51877,V ugm-3
30/05/2019,15:00:00,13.06415,V ugm-3,12.17691,V ugm-3
30/05/2019,16:00:00,15.05067,V ugm-3,6.92927,V ugm-3
30/05/2019,17:00:00,13.12354,V ugm-3,9.1408,V ugm-3
30/05/2019,18:00:00,12.97253,V ugm-3,10.40759,V ugm-3
30/05/2019,19:00:00,11.62953,V ugm-3,7.60156,V ugm-3
30/05/2019,20:00:00,12.27749,V ugm-3,8.50004,V ugm-3
30/05/2019,21:00:00,9.96668,V ugm-3,6.90675,V ugm-3
30/05/2019,22:00:00,10.88185,V ugm-3,11.27993,V ugm-3
30/05/2019,23:00:00,9.11902,V ugm-3,12.3361,V ugm-3
30/05/2019,24:00:00,9.68728,V ugm-3,6.32393,V ugm-3
31/05/2019,01:00:00,5.40549,V ugm-3,3.79541,V ugm-3
31/05/2019,02:00:00,7.66946,V ugm-3,3.30558,V ugm-3
31/05/2019,03:00:00,12.54813,V ugm-3,5.63616,V ugm-3
31/05/2019,04:00:00,11.29073,V ugm-3,6.00733,V ugm-3
31/05/2019,05:00:00,11.74226,V ugm-3,5.16751,V ugm-3
31/05/2019,06:00:00,23.35478,V ugm-3,9.75446,V ugm-3
31/05/2019,07:00:00,28.05988,V ugm-3,13.82186,V ugm-3
31/05/2019,08:00:00,28.20637,V ugm-3,9.9828,V ugm-3
31/05/2019,09:00:00,17.14951,V ugm-3,7.0299,V ugm-3
31/05/2019,10:00:00,12.73515,V ugm-3,7.61298,V ugm-3
31/05/2019,11:00:00,19.38737,V ugm-3,9.15764,V ugm-3
31/05/2019,12:00:00,16.02938,V ugm-3,9.69336,V ugm-3
31/05/2019,13:00:00,13.00813,V ugm-3,11.22134,V ugm-3
31/05/2019,14:00:00,16.5562,V ugm-3,9.19741,V ugm-3
31/05/2019,15:00:00,8.61319,V ugm-3,7.3008,V ugm-3
31/05/2019,16:00:00,10.67584,V ugm-3,11.09469,V ugm-3
31/05/2019,17:00:00,15.44899,V ugm-3,11.8409,V ugm-3
31/05/2019,18:00:00,12.0755,V ugm-3,10.94539,V ugm-3
31/05/2019,19:00:00,16.20689,V ugm-3,6.39416,V ugm-3
31/05/2019,20:00:00,11.5042,V ugm-3,9.02072,V ugm-3
31/05/2019,21:00:00,14.46914,V ugm-3,12.18427,V ugm-3
31/05/2019,22:00:00,19.52407,V ugm-3,12.96284,V ugm-3
31/05/2019,23:00:00,18.72776,V ugm-3,18.13135,V ugm-3
31/05/2019,24:00:00,17.14881,V ugm-3,16.53985,V ugm-3
01/06/2019,01:00:00,19.4146,V ugm-3,15.8055,V ugm-3
01/06/2019,02:00:00,28.29073,V ugm-3,21.28316,V ugm-3
01/06/2019,03:00:00,33.04637,V ugm-3,22.65826,V ugm-3
01/06/2019,04:00:00,34.45879,V ugm-3,23.71029,V ugm-3
01/06/2019,05:00:00,26.71671,V ugm-3,27.261,V ugm-3
01/06/2019,06:00:00,16.63377,V ugm-3,12.23418,V ugm-3
01/06/2019,07:00:00,13.16925,V ugm-3,16.19133,V ugm-3
01/06/2019,08:00:00,11.01169,V ugm-3,20.65994,V ugm-3
01/06/2019,09:00:00,13.90472,V ugm-3,29.70386,V ugm-3
01/06/2019,10:00:00,12.75872,V ugm-3,23.47463,V ugm-3
01/06/2019,11:00:00,10.41922,V ugm-3,19.5325,V ugm-3
01/06/2019,12:00:00,11.46528,V ugm-3,14.43708,V ugm-3
01/06/2019,13:00:00,9.08465,V ugm-3,14.5985,V ugm-3
01/06/2019,14:00:00,7.46297,V ugm-3,19.89732,V ugm-3
01/06/2019,15:00:00,6.74157,V ugm-3,25.7126,V ugm-3
01/06/2019,16:00:00,7.01627,V ugm-3,13.77571,V ugm-3
01/06/2019,17:00:00,12.58423,V ugm-3,12.92026,V ugm-3
01/06/2019,18:00:00,13.8368,V ugm-3,20.34352,V ugm-3
01/06/2019,19:00:00,13.22225,V ugm-3,23.44694,V ugm-3
01/06/2019,20:00:00,13.17228,V ugm-3,21.601,V ugm-3
01/06/2019,21:00:00,13.01546,V ugm-3,17.86371,V ugm-3
01/06/2019,22:00:00,10.72815,V ugm-3,22.18128,V ugm-3
01/06/2019,23:00:00,13.39562,V ugm-3,13.5532,V ugm-3
01/06/2019,24:00:00,14.64819,V ugm-3,48.54297,V ugm-3
02/06/2019,01:00:00,12.88184,V ugm-3,58.40758,V ugm-3
02/06/2019,02:00:00,11.12382,V ugm-3,37.62804,V ugm-3
02/06/2019,03:00:00,10.96037,V ugm-3,14.38731,V ugm-3
02/06/2019,04:00:00,14.09611,V ugm-3,12.85947,V ugm-3
02/06/2019,05:00:00,13.28748,V ugm-3,13.38482,V ugm-3
02/06/2019,06:00:00,11.5286,V ugm-3,18.07288,V ugm-3
02/06/2019,07:00:00,15.04078,V ugm-3,15.54539,V ugm-3
02/06/2019,08:00:00,14.34329,V ugm-3,15.44509,V ugm-3
02/06/2019,09:00:00,11.67579,V ugm-3,11.17582,V ugm-3
02/06/2019,10:00:00,10.36007,V ugm-3,9.64576,V ugm-3
02/06/2019,11:00:00,10.07944,V ugm-3,21.52942,V ugm-3
02/06/2019,12:00:00,7.89812,V ugm-3,9.07541,V ugm-3
02/06/2019,13:00:00,10.25172,V ugm-3,15.13428,V ugm-3
02/06/2019,14:00:00,10.85182,V ugm-3,10.03148,V ugm-3
02/06/2019,15:00:00,8.76511,V ugm-3,8.5549,V ugm-3
02/06/2019,16:00:00,6.08925,V ugm-3,4.22387,V ugm-3
02/06/2019,17:00:00,5.19597,V ugm-3,4.80473,V ugm-3
02/06/2019,18:00:00,5.76141,V ugm-3,6.8563,V ugm-3
02/06/2019,19:00:00,5.09598,V ugm-3,5.961,V ugm-3
02/06/2019,20:00:00,5.09877,V ugm-3,8.06525,V ugm-3
02/06/2019,21:00:00,5.95322,V ugm-3,7.37843,V ugm-3
02/06/2019,22:00:00,5.96576,V ugm-3,6.27201,V ugm-3
02/06/2019,23:00:00,6.1978,V ugm-3,5.48185,V ugm-3
02/06/2019,24:00:00,6.13386,V ugm-3,4.05856,V ugm-3
03/06/2019,01:00:00,4.24497,V ugm-3,2.03925,V ugm-3
03/06/2019,02:00:00,5.75701,V ugm-3,1.96971,V ugm-3
03/06/2019,03:00:00,9.50821,V ugm-3,1.89823,V ugm-3
03/06/2019,04:00:00,10.45559,V ugm-3,2.58577,V ugm-3
03/06/2019,05:00:00,12.45246,V ugm-3,4.53474,V ugm-3
03/06/2019,06:00:00,24.27526,V ugm-3,9.91207,V ugm-3
03/06/2019,07:00:00,24.80362,V ugm-3,10.02186,V ugm-3
03/06/2019,08:00:00,39.87816,V ugm-3,7.96452,V ugm-3
03/06/2019,09:00:00,27.05417,V ugm-3,8.81312,V ugm-3
03/06/2019,10:00:00,17.13942,V ugm-3,6.22647,V ugm-3
03/06/2019,11:00:00,25.39552,V ugm-3,6.17767,V ugm-3
03/06/2019,12:00:00,30.0444,V ugm-3,8.23766,V ugm-3
03/06/2019,13:00:00,14.25149,V ugm-3,6.33714,V ugm-3
03/06/2019,14:00:00,31.30374,V ugm-3,10.87205,V ugm-3
03/06/2019,15:00:00,20.58589,V ugm-3,9.97589,V ugm-3
03/06/2019,16:00:00,20.49002,V ugm-3,13.87665,V ugm-3
03/06/2019,17:00:00,21.63391,V ugm-3,11.971,V ugm-3
03/06/2019,18:00:00,15.68976,V ugm-3,10.83139,V ugm-3
03/06/2019,19:00:00,13.11739,V ugm-3,14.41162,V ugm-3
03/06/2019,20:00:00,11.94884,V ugm-3,11.4514,V ugm-3
03/06/2019,21:00:00,19.53835,V ugm-3,15.91366,V ugm-3
03/06/2019,22:00:00,17.03082,V ugm-3,16.44492,V ugm-3
03/06/2019,23:00:00,12.0073,V ugm-3,11.0683,V ugm-3
03/06/2019,24:00:00,9.49272,V ugm-3,9.33254,V ugm-3
04/06/2019,01:00:00,9.33181,V ugm-3,12.43762,V ugm-3
04/06/2019,02:00:00,10.18319,V ugm-3,8.22371,V ugm-3
04/06/2019,03:00:00,13.79473,V ugm-3,4.84929,V ugm-3
04/06/2019,04:00:00,12.07899,V ugm-3,8.75467,V ugm-3
04/06/2019,05:00:00,11.85326,V ugm-3,15.87999,V ugm-3
04/06/2019,06:00:00,18.88679,V ugm-3,30.25266,V ugm-3
04/06/2019,07:00:00,24.00186,V ugm-3,50.72529,V ugm-3
04/06/2019,08:00:00,47.14444,V ugm-3,63.89152,V ugm-3
04/06/2019,09:00:00,25.59818,V ugm-3,63.17155,V ugm-3
04/06/2019,10:00:00,22.28727,V ugm-3,43.58726,V ugm-3
04/06/2019,11:00:00,28.75587,V ugm-3,46.21926,V ugm-3
04/06/2019,12:00:00,28.23337,V ugm-3,55.57806,V ugm-3
04/06/2019,13:00:00,44.71912,V ugm-3,47.18921,V ugm-3
04/06/2019,14:00:00,34.35768,V ugm-3,59.62789,V ugm-3
04/06/2019,15:00:00,29.05411,V ugm-3,15.03283,V ugm-3
04/06/2019,16:00:00,24.96079,V ugm-3,19.93875,V ugm-3
04/06/2019,17:00:00,20.22243,V ugm-3,12.54936,V ugm-3
04/06/2019,18:00:00,17.57362,V ugm-3,14.39675,V ugm-3
04/06/2019,19:00:00,16.29343,V ugm-3,19.67604,V ugm-3
04/06/2019,20:00:00,16.122,V ugm-3,22.47097,V ugm-3
04/06/2019,21:00:00,14.29908,V ugm-3,14.28228,V ugm-3
04/06/2019,22:00:00,21.32922,V ugm-3,22.92263,V ugm-3
04/06/2019,23:00:00,10.82893,V ugm-3,13.85923,V ugm-3
04/06/2019,24:00:00,8.77033,V ugm-3,5.85043,V ugm-3
05/06/2019,01:00:00,5.30745,V ugm-3,4.07672,V ugm-3
05/06/2019,02:00:00,9.8099,V ugm-3,4.00611,V ugm-3
05/06/2019,03:00:00,14.73208,V ugm-3,2.63658,V ugm-3
05/06/2019,04:00:00,15.72067,V ugm-3,3.2701,V ugm-3
05/06/2019,05:00:00,10.03597,V ugm-3,3.32254,V ugm-3
05/06/2019,06:00:00,23.00913,V ugm-3,5.53614,V ugm-3
05/06/2019,07:00:00,40.12615,V ugm-3,12.49629,V ugm-3
05/06/2019,08:00:00,35.92331,V ugm-3,9.60151,V ugm-3
05/06/2019,09:00:00,25.86281,V ugm-3,11.77326,V ugm-3
05/06/2019,10:00:00,16.90931,V ugm-3,8.02459,V ugm-3
05/06/2019,11:00:00,26.60611,V ugm-3,6.44034,V ugm-3
05/06/2019,12:00:00,24.24407,V ugm-3,7.07626,V ugm-3
05/06/2019,13:00:00,16.97047,V ugm-3,7.67351,V ugm-3
05/06/2019,14:00:00,24.20101,V ugm-3,13.26093,V ugm-3
05/06/2019,15:00:00,19.71305,V ugm-3,8.49698,V ugm-3
05/06/2019,16:00:00,14.64882,V ugm-3,9.29339,V ugm-3
05/06/2019,17:00:00,24.34369,V ugm-3,15.52306,V ugm-3
05/06/2019,18:00:00,11.98176,V ugm-3,9.18194,V ugm-3
05/06/2019,19:00:00,10.12747,V ugm-3,11.61024,V ugm-3
05/06/2019,20:00:00,10.1447,V ugm-3,8.1228,V ugm-3
05/06/2019,21:00:00,11.97621,V ugm-3,9.48994,V ugm-3
05/06/2019,22:00:00,21.07364,V ugm-3,20.24073,V ugm-3
05/06/2019,23:00:00,21.92211,V ugm-3,16.9748,V ugm-3
05/06/2019,24:00:00,11.69003,V ugm-3,14.44551,V ugm-3
06/06/2019,01:00:00,17.68622,V ugm-3,15.25013,V ugm-3
06/06/2019,02:00:00,25.07903,V ugm-3,26.43804,V ugm-3
06/06/2019,03:00:00,30.65096,V ugm-3,32.80892,V ugm-3
06/06/2019,04:00:00,31.12855,V ugm-3,32.47968,V ugm-3
06/06/2019,05:00:00,25.84159,V ugm-3,30.65381,V ugm-3
06/06/2019,06:00:00,35.03687,V ugm-3,40.86587,V ugm-3
06/06/2019,07:00:00,35.83272,V ugm-3,25.59928,V ugm-3
06/06/2019,08:00:00,32.32414,V ugm-3,10.07773,V ugm-3
06/06/2019,09:00:00,21.36457,V ugm-3,16.26418,V ugm-3
06/06/2019,10:00:00,11.54861,V ugm-3,8.1788,V ugm-3
06/06/2019,11:00:00,13.45789,V ugm-3,6.33248,V ugm-3
06/06/2019,12:00:00,11.114,V ugm-3,10.23927,V ugm-3
06/06/2019,13:00:00,11.86647,V ugm-3,12.51046,V ugm-3
06/06/2019,14:00:00,11.7924,V ugm-3,20.48348,V ugm-3
06/06/2019,15:00:00,13.3199,V ugm-3,6.70091,V ugm-3
06/06/2019,16:00:00,11.85118,V ugm-3,21.53709,V ugm-3
06/06/2019,17:00:00,10.94267,V ugm-3,28.98738,V ugm-3
06/06/2019,18:00:00,15.17314,V ugm-3,13.08781,V ugm-3
06/06/2019,19:00:00,12.78288,V ugm-3,6.59127,V ugm-3
06/06/2019,20:00:00,13.03392,V ugm-3,9.80986,V ugm-3
06/06/2019,21:00:00,21.96796,V ugm-3,24.53781,V ugm-3
06/06/2019,22:00:00,11.99772,V ugm-3,12.97343,V ugm-3
06/06/2019,23:00:00,9.69746,V ugm-3,32.34142,V ugm-3
06/06/2019,24:00:00,8.28462,V ugm-3,46.27867,V ugm-3
07/06/2019,01:00:00,17.34859,V ugm-3,40.73192,V ugm-3
07/06/2019,02:00:00,19.33511,V ugm-3,15.74901,V ugm-3
07/06/2019,03:00:00,20.1855,V ugm-3,20.51525,V ugm-3
07/06/2019,04:00:00,14.66773,V ugm-3,8.33299,V ugm-3
07/06/2019,05:00:00,14.14367,V ugm-3,18.36072,V ugm-3
07/06/2019,06:00:00,23.03207,V ugm-3,24.90599,V ugm-3
07/06/2019,07:00:00,38.11517,V ugm-3,32.93454,V ugm-3
07/06/2019,08:00:00,49.93736,V ugm-3,42.50958,V ugm-3
07/06/2019,09:00:00,51.72129,V ugm-3,58.01986,V ugm-3
07/06/2019,10:00:00,33.77931,V ugm-3,34.7455,V ugm-3
07/06/2019,11:00:00,23.43111,V ugm-3,31.4214,V ugm-3
07/06/2019,12:00:00,25.37154,V ugm-3,42.76884,V ugm-3
07/06/2019,13:00:00,27.49446,V ugm-3,44.30635,V ugm-3
07/06/2019,14:00:00,23.35613,V ugm-3,57.34963,V ugm-3
07/06/2019,15:00:00,30.36338,V ugm-3,62.78656,V ugm-3
07/06/2019,16:00:00,24.25062,V ugm-3,51.11752,V ugm-3
07/06/2019,17:00:00,16.42748,V ugm-3,42.07709,V ugm-3
07/06/2019,18:00:00,17.99673,V ugm-3,32.9276,V ugm-3
07/06/2019,19:00:00,21.41792,V ugm-3,33.08226,V ugm-3
07/06/2019,20:00:00,23.0742,V ugm-3,51.50875,V ugm-3
07/06/2019,21:00:00,23.91056,V ugm-3,19.24734,V ugm-3
07/06/2019,22:00:00,25.23844,V ugm-3,21.40307,V ugm-3
07/06/2019,23:00:00,21.73169,V ugm-3,22.82746,V ugm-3
07/06/2019,24:00:00,14.98003,V ugm-3,11.23101,V ugm-3
08/06/2019,01:00:00,11.74694,V ugm-3,7.52272,V ugm-3
08/06/2019,02:00:00,9.92446,V ugm-3,3.79694,V ugm-3
08/06/2019,03:00:00,16.11204,V ugm-3,3.84949,V ugm-3
08/06/2019,04:00:00,16.79621,V ugm-3,8.80577,V ugm-3
08/06/2019,05:00:00,16.05158,V ugm-3,7.85645,V ugm-3
08/06/2019,06:00:00,19.72127,V ugm-3,10.96981,V ugm-3
08/06/2019,07:00:00,16.82399,V ugm-3,8.01596,V ugm-3
08/06/2019,08:00:00,16.60254,V ugm-3,10.12734,V ugm-3
08/06/2019,09:00:00,12.93866,V ugm-3,8.17854,V ugm-3
08/06/2019,10:00:00,12.33858,V ugm-3,5.48764,V ugm-3
08/06/2019,11:00:00,9.99854,V ugm-3,4.59039,V ugm-3
08/06/2019,12:00:00,10.15038,V ugm-3,5.27605,V ugm-3
08/06/2019,13:00:00,10.94513,V ugm-3,5.06487,V ugm-3
08/06/2019,14:00:00,10.50281,V ugm-3,6.1722,V ugm-3
08/06/2019,15:00:00,10.39666,V ugm-3,5.54081,V ugm-3
08/06/2019,16:00:00,11.05424,V ugm-3,6.43701,V ugm-3
08/06/2019,17:00:00,11.38904,V ugm-3,6.17396,V ugm-3
08/06/2019,18:00:00,9.76566,V ugm-3,6.27654,V ugm-3
08/06/2019,19:00:00,10.55893,V ugm-3,6.85697,V ugm-3
08/06/2019,20:00:00,10.2007,V ugm-3,5.90815,V ugm-3
08/06/2019,21:00:00,19.27047,V ugm-3,13.44527,V ugm-3
08/06/2019,22:00:00,25.88804,V ugm-3,15.55383,V ugm-3
08/06/2019,23:00:00,28.22512,V ugm-3,26.3091,V ugm-3
08/06/2019,24:00:00,24.80133,V ugm-3,17.61063,V ugm-3
09/06/2019,01:00:00,25.23138,V ugm-3,10.6161,V ugm-3
09/06/2019,02:00:00,33.43464,V ugm-3,13.56888,V ugm-3
